"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-01-01,310.95460792745
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-04-01,351.83316968702
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-07-01,321.74966238735
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-10-01,474.20214405313
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-01-01,455.35286187129
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-04-01,507.31222458009
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-07-01,508.66447961207
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-10-01,548.98096091868
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-01-01,531.88016464514
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-04-01,566.64015790733
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-07-01,444.50257472741
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-10-01,508.53716449239
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-01-01,459.35111656202
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-04-01,464.7983547585
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-07-01,502.93161984742
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-10-01,492.93499812021
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-01-01,522.88657217062
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-04-01,410.76283177059
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-07-01,394.76983368953
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-10-01,508.20431148287
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-01-01,514.78492508642
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-04-01,559.92061324211
